Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
244.96,781.9515,839.9,-33.52381,81.68, -,9.295994
245.01,778.7746,840,-36.57143,81.68, -,9.295994
245.06,778.7746,840,-33.52381,81.68, -,9.295994
245.11,775.598,840.1,-33.52381,81.68, -,9.295994
245.16,775.598,840.1,-33.52381,81.68, -,9.295994
245.21,772.4197,840.2,-33.52381,81.68, -,9.295994
245.26,772.4197,840.2,-33.52381,81.68, -,9.295994
245.31,772.4197,840.2,-33.52381,81.68, -,9.295994
245.36,772.4197,840.2,-30.47619,81.68, -,9.295994
245.41,769.2438,840.3,-30.47619,81.68, -,9.295994
245.46,766.0662,840.4,-33.52381,81.68, -,9.295994
245.51,762.8907,840.5,-33.52381,81.68, -,9.295994
245.56,762.8907,840.5,-33.52381,81.68, -,9.295994
245.61,759.7157,840.6,-33.52381,81.68, -,9.295994
245.66,759.7157,840.6,-30.47619,81.68, -,9.295994
245.71,756.5389,840.7,-33.52381,81.68, -,9.295994
245.76,756.5389,840.7,-33.52381,81.68, -,9.295994
245.81,753.3645,840.8,-33.47619,81.68, -,9.295994
245.86,753.3645,840.8,-30.42857,81.68, -,9.295994
245.91,750.1884,840.9,-30.42857,81.68, -,9.295994
245.96,750.1884,840.9,-30.42857,81.68, -,9.295994
246.01,747.0145,841,-33.42857,81.68, -,9.295994
246.06,747.0145,841,-30.38095,81.68, -,9.295994
246.11,743.841,841.1,-33.38095,81.68, -,9.295994
246.16,743.841,841.1,-30.33333,81.68, -,9.295994
246.21,740.6658,841.2,-33.38095,81.68, -,9.295994
246.26,740.6658,841.2,-30.33333,81.68, -,9.295994
246.31,740.6658,841.2,-30.33333,81.68, -,9.295994
246.36,737.4929,841.3,-33.33333,81.68, -,9.295994
246.41,734.3183,841.4,-36.33333,81.68, -,9.295994
246.46,731.1459,841.5,-36.28571,81.68, -,9.295994
246.51,727.9739,841.6,-36.23809,81.68, -,9.295994
246.56,727.9739,841.6,-33.19048,81.5, -,9.295994
246.61,727.9739,841.6,-33.19048,81.5, -,9.295994
246.66,724.8003,841.7,-33.14286,81.5, -,9.295994
246.71,721.6288,841.8,-36.14286,81.5, -,9.295994
246.76,721.6288,841.8,-33.09524,81.5, -,9.295994
246.81,718.4558,841.9,-36.09524,81.5, -,9.295994
246.86,718.4558,841.9,-33.09524,81.5, -,9.295994
246.91,715.285,842,-36.09524,81.5, -,9.295994
246.96,715.285,842,-33.04762,81.5, -,9.295994
247.01,715.285,842,-33.04762,81.5, -,9.295994
247.06,712.1145,842.1,-33.04762,81.5, -,9.295994
247.11,708.9424,842.2,-36.04762,81.5, -,9.295994
247.16,708.9424,842.2,-33.04762,81.5, -,9.295994
247.21,702.601,842.4,-39.09524,81.5, -,9.295994
247.26,702.601,842.4,-36.04762,81.5, -,9.295994
247.31,702.601,842.4,-36.04762,81.5, -,9.295994
247.36,699.4317,842.5,-39.04762,81.5, -,9.295994
247.41,696.2627,842.6,-39.04762,81.5, -,9.295994
247.46,696.2627,842.6,-36.04762,81.5, -,9.295994
247.51,693.0921,842.7,-36.04762,81.68, -,9.295994
247.56,693.0921,842.7,-33.04762,81.68, -,9.295994
247.61,689.9237,842.8,-36.04762,81.68, -,9.295994
247.66,689.9237,842.8,-36.04762,81.68, -,9.295994
247.71,686.7537,842.9,-36.04762,81.68, -,9.295994
247.76,686.7537,842.9,-33.04762,81.68, -,9.295994
247.81,683.586,843,-36.04762,81.68, -,9.295994
247.86,683.586,843,-33.04762,81.68, -,9.295994
247.91,680.4185,843.1,-36.04762,81.68, -,9.295994
247.96,677.2495,843.2,-36.04762,81.68, -,9.295994
248.01,677.2495,843.2,-36.04762,81.68, -,9.295994
248.06,674.0826,843.3,-39.04762,81.68, -,9.295994
248.11,674.0826,843.3,-36.04762,81.68, -,9.295994
248.16,670.9141,843.4,-36.04762,81.68, -,9.295994
248.21,667.7479,843.5,-39.04762,81.68, -,9.295994
248.26,667.7479,843.5,-33,81.68, -,9.295994
248.31,664.582,843.6,-36,81.68, -,9.295994
248.36,664.582,843.6,-36,81.68, -,9.295994
248.41,661.4144,843.7,-36,81.68, -,9.295994
248.46,661.4144,843.7,-33,81.68, -,9.295994
248.51,661.4144,843.7,-33,81.68, -,9.295994
248.56,658.249,843.8,-33,81.5, -,9.295994
248.61,658.249,843.8,-33,81.5, -,9.295994
248.66,658.249,843.8,-30,81.5, -,9.295994
248.71,655.0821,843.9,-33,81.5, -,9.295994
248.76,655.0821,843.9,-30,81.5, -,9.295994
248.81,651.9174,844,-33,81.5, -,9.295994
248.86,648.753,844.1,-33,81.5, -,9.295994
248.91,648.753,844.1,-33,81.5, -,9.295994
248.96,648.753,844.1,-30,81.5, -,9.295994
249.01,645.5869,844.2,-30,81.5, -,9.295994
249.06,645.5869,844.2,-30,81.5, -,9.295994
249.11,642.4231,844.3,-30,81.5, -,9.295994
249.16,642.4231,844.3,-30,81.5, -,9.295994
249.21,639.2577,844.4,-30,81.5, -,9.295994
249.26,639.2577,844.4,-27,81.5, -,9.295994
249.31,636.0945,844.5,-30,81.5, -,9.295994
249.36,632.9316,844.6,-30,81.5, -,9.295994
249.41,632.9316,844.6,-30,81.5, -,9.295994
249.46,629.767,844.7,-30,81.5, -,9.295994
249.51,626.6047,844.8,-33,81.5, -,9.295994
249.56,623.4409,844.9,-36,81.5, -,9.295994
249.61,623.4409,844.9,-33,81.5, -,9.295994
249.66,620.2792,845,-36,81.5, -,9.295994
249.71,620.2792,845,-36,81.5, -,9.295994
249.76,613.9548,845.2,-39,81.5, -,9.295994
249.81,613.9548,845.2,-39,81.5, -,9.295994
249.86,613.9548,845.2,-36,81.5, -,9.295994
249.91,610.794,845.3,-36,81.5, -,9.295994
249.96,610.794,845.3,-36,81.5, -,9.295994
250.01,607.6316,845.4,-39,81.5, -,9.295994
250.06,604.4714,845.5,-39,81.5, -,9.295994
250.11,604.4714,845.5,-39,81.5, -,9.295994
250.16,601.3115,845.6,-39,81.5, -,9.295994
250.21,601.3115,845.6,-39,81.5, -,9.295994
250.26,598.15,845.7,-39,81.5, -,9.295994
250.31,598.15,845.7,-39,81.5, -,9.295994
250.36,594.9908,845.8,-39,81.5, -,9.295994
250.41,591.8299,845.9,-39,81.5, -,9.295994
250.46,588.6712,846,-42,81.5, -,9.295994
250.51,588.6712,846,-39,81.5, -,9.295994
250.56,588.6712,846,-36,81.5, -,9.315441
250.61,585.5129,846.1,-36,81.5, -,9.315441
250.66,585.5129,846.1,-36,81.5, Main,9.315441
250.71,585.5129,846.1,-33,81.5, -,9.315441
250.76,582.3529,846.2,-36,81.5, -,9.315441
250.81,579.1951,846.3,-33,81.5, -,9.315441
250.86,579.1951,846.3,-33,81.5, -,9.315441
250.91,576.0358,846.4,-36,81.5, -,9.315441
250.96,576.0358,846.4,-33,81.5, -,9.315441
251.01,572.8786,846.5,-36,81.5, -,9.315441
251.06,569.7217,846.6,-36,81.5, -,9.315441
251.11,569.7217,846.6,-33,81.5, -,9.315441
251.16,569.7217,846.6,-33,81.5, -,9.315441
251.21,566.5633,846.7,-33,81.5, -,9.315441
251.26,563.407,846.8,-36,81.5, -,9.315441
251.31,563.407,846.8,-33,81.5, -,9.315441
251.36,560.2492,846.9,-36,81.5, -,9.315441
251.41,557.0936,847,-36,81.5, -,9.315441
251.46,557.0936,847,-33,81.5, -,9.315441
251.51,557.0936,847,-30,81.5, -,9.295994
251.56,553.9382,847.1,-33,81.5, -,9.295994
251.61,550.7813,847.2,-36,81.5, -,9.295994
251.66,550.7813,847.2,-33,81.5, -,9.295994
251.71,547.6265,847.3,-36,81.5, -,9.295994
251.76,544.4702,847.4,-39,81.5, -,9.295994
251.81,541.316,847.5,-39,81.5, -,9.295994
251.86,538.1622,847.6,-39,81.5, -,9.295994
251.91,538.1622,847.6,-39,81.5, -,9.295994
251.96,535.0067,847.7,-39,81.5, -,9.295994
252.01,531.8535,847.8,-42,81.5, -,9.295994
252.06,531.8535,847.8,-39,81.5, -,9.295994
252.11,531.8535,847.8,-36,81.5, -,9.295994
252.16,528.6987,847.9,-39,81.5, -,9.295994
252.21,528.6987,847.9,-39,81.5, -,9.295994
252.26,522.3937,848.1,-42,81.5, -,9.295994
252.31,522.3937,848.1,-39,81.5, -,9.295994
252.36,522.3937,848.1,-39,81.5, -,9.295994
252.41,519.2397,848.2,-39,81.5, -,9.295994
252.46,516.088,848.3,-39,81.5, -,9.295994
252.51,516.088,848.3,-39,81.5, -,9.295994
252.56,516.088,848.3,-39,81.5, -,9.295994
252.61,512.9347,848.4,-39,81.5, -,9.295994
252.66,512.9347,848.4,-36,81.5, -,9.295994
252.71,509.7836,848.5,-39,81.5, -,9.295994
252.76,509.7836,848.5,-36,81.5, -,9.295994
252.81,506.6328,848.6,-36,81.5, -,9.295994
252.86,503.4803,848.7,-36,81.5, -,9.295994
252.91,503.4803,848.7,-33,81.5, -,9.295994
252.96,503.4803,848.7,-33,81.5, -,9.295994
253.01,500.3301,848.8,-33,81.5, -,9.295994
253.06,500.3301,848.8,-30,81.5, -,9.295994
253.11,497.1782,848.9,-33,81.5, -,9.295994
253.16,497.1782,848.9,-33,81.5, -,9.295994
253.21,497.1782,848.9,-30,81.5, -,9.295994
253.26,494.0286,849,-33,81.5, -,9.295994
253.31,490.8793,849.1,-30,81.5, -,9.295994
253.36,490.8793,849.1,-30,81.5, -,9.295994
253.41,487.7284,849.2,-33,81.5, -,9.295994
253.46,487.7284,849.2,-30,81.5, -,9.295994
253.51,484.5797,849.3,-30,81.5, -,9.315441
253.56,484.5797,849.3,-30,81.5, -,9.315441
253.61,481.4293,849.4,-33,81.5, -,9.315441
253.66,481.4293,849.4,-30,81.5, -,9.315441
253.71,478.2812,849.5,-33,81.5, -,9.315441
253.76,475.1334,849.6,-33,81.5, -,9.315441
253.81,475.1334,849.6,-33,81.5, -,9.315441
253.86,475.1334,849.6,-30,81.5, -,9.315441
253.91,471.9839,849.7,-30,81.5, -,9.315441
253.96,468.8367,849.8,-33,81.5, -,9.315441
254.01,468.8367,849.8,-33,81.5, -,9.315441
254.06,465.6879,849.9,-33,81.5, -,9.315441
254.11,462.5413,850,-36,81.5, -,9.315441
254.16,459.3949,850.1,-36,81.5, -,9.315441
254.21,459.3949,850.1,-36,81.5, -,9.315441
254.26,456.247,850.2,-39,81.5, -,9.315441
254.31,456.247,850.2,-36,81.5, -,9.315441
254.36,453.1013,850.3,-36,81.5, -,9.315441
254.41,453.1013,850.3,-36,81.5, -,9.315441
254.46,449.9539,850.4,-36,81.5, -,9.315441
254.51,446.8088,850.5,-39,81.5, -,9.315441
254.56,449.9539,850.4,-33,81.5, -,9.315441
254.61,446.8088,850.5,-36,81.5, -,9.315441
254.66,446.8088,850.5,-33,81.5, -,9.315441
254.71,443.664,850.6,-36,81.5, -,9.315441
254.76,440.5176,850.7,-36,81.5, -,9.315441
254.81,440.5176,850.7,-33,81.5, -,9.315441
254.86,437.3734,850.8,-36,81.5, -,9.315441
254.91,437.3734,850.8,-36,81.5, -,9.315441
254.96,434.2275,850.9,-36,81.5, -,9.315441
255.01,434.2275,850.9,-33,81.5, -,9.315441
255.06,434.2275,850.9,-33,81.5, -,9.315441
255.11,431.0839,851,-33,81.5, -,9.315441
255.16,431.0839,851,-30,81.5, -,9.315441
255.21,427.9406,851.1,-30,81.5, -,9.315441
255.26,427.9406,851.1,-30,81.5, -,9.315441
255.31,427.9406,851.1,-27,81.5, -,9.315441
255.36,427.9406,851.1,-27,81.5, -,9.315441
255.41,424.7956,851.2,-27,81.5, -,9.315441
255.46,421.6529,851.3,-30,81.5, -,9.315441
255.51,418.5085,851.4,-30,81.5, -,9.295994
255.56,415.3664,851.5,-30,81.5, -,9.295994
255.61,415.3664,851.5,-33,81.5, -,9.295994
255.66,415.3664,851.5,-30,81.5, -,9.295994
255.71,415.3664,851.5,-30,81.5, -,9.295994
255.76,415.3664,851.5,-27,81.5, -,9.295994
255.81,412.2246,851.6,-27,81.5, -,9.295994
255.86,412.2246,851.6,-27,81.5, -,9.295994
255.91,409.0811,851.7,-27,81.5, -,9.295994
255.96,409.0811,851.7,-27,81.5, -,9.295994
256.01,405.9399,851.8,-27,81.5, -,9.295994
256.06,402.7971,851.9,-30,81.5, -,9.295994
256.11,402.7971,851.9,-30,81.5, -,9.295994
256.16,402.7971,851.9,-27,81.5, -,9.295994
256.21,399.6564,852,-30,81.5, -,9.295994
256.26,399.6564,852,-27,81.5, -,9.295994
256.31,399.6564,852,-27,81.5, -,9.295994
256.36,396.5161,852.1,-30,81.5, -,9.295994
256.41,396.5161,852.1,-30,81.5, -,9.295994
256.46,393.3741,852.2,-30,81.5, -,9.295994
256.51,390.2344,852.3,-30,81.5, -,9.295994
256.56,387.093,852.4,-30,81.5, -,9.315441
256.61,383.9539,852.5,-30,81.5, -,9.315441
256.66,380.815,852.6,-33,81.5, -,9.315441
256.71,380.815,852.6,-33,81.5, -,9.315441
256.76,380.815,852.6,-33,81.5, -,9.315441
256.81,377.6746,852.7,-36,81.5, -,9.315441
256.86,377.6746,852.7,-33,81.5, -,9.315441
256.91,377.6746,852.7,-33,81.5, -,9.315441
256.96,374.5363,852.8,-33,81.5, -,9.315441
257.01,371.3965,852.9,-36,81.5, -,9.315441
257.06,371.3965,852.9,-33,81.5, -,9.315441
257.11,368.2588,853,-33,81.5, -,9.315441
257.16,365.1215,853.1,-36,81.5, -,9.315441
257.21,365.1215,853.1,-36,81.5, -,9.315441
257.26,361.9825,853.2,-36,81.5, -,9.315441
257.31,361.9825,853.2,-36,81.5, -,9.315441
257.36,361.9825,853.2,-36,81.5, -,9.315441
257.41,361.9825,853.2,-33,81.5, -,9.315441
257.46,358.8457,853.3,-36,81.5, -,9.315441
257.51,355.7073,853.4,-36,81.5, -,9.295994
257.56,355.7073,853.4,-33,81.5, -,9.295994
257.61,352.5712,853.5,-33,81.5, -,9.295994
257.66,352.5712,853.5,-30,81.5, -,9.295994
257.71,352.5712,853.5,-27,81.5, -,9.295994
257.76,349.4353,853.6,-30,81.5, -,9.295994
257.81,346.2978,853.7,-33,81.5, -,9.295994
257.86,346.2978,853.7,-30,81.5, -,9.295994
257.91,343.1626,853.8,-33,81.5, -,9.295994
257.96,343.1626,853.8,-33,81.5, -,9.295994
258.01,340.0257,853.9,-33,81.5, -,9.295994
258.06,336.891,854,-33,81.5, -,9.295994
258.11,336.891,854,-33,81.5, -,9.295994
258.16,336.891,854,-30,81.5, -,9.295994
258.21,336.891,854,-27,81.5, -,9.295994
258.26,333.7566,854.1,-30,81.5, -,9.295994
258.31,330.6206,854.2,-30,81.5, -,9.295994
258.36,330.6206,854.2,-30,81.5, -,9.295994
258.41,327.4868,854.3,-33,81.5, -,9.295994
258.46,327.4868,854.3,-33,81.5, -,9.295994
258.51,324.3514,854.4,-33,81.5, -,9.295994
258.56,321.2182,854.5,-33,81.32, -,9.295994
258.61,321.2182,854.5,-33,81.32, -,9.295994
258.66,318.0853,854.6,-33,81.32, -,9.295994
258.71,318.0853,854.6,-33,81.32, -,9.295994
258.76,314.9508,854.7,-36,81.32, -,9.295994
258.81,311.8185,854.8,-36,81.32, -,9.295994
258.86,311.8185,854.8,-33,81.32, -,9.295994
258.91,308.6846,854.9,-36,81.32, -,9.295994
258.96,311.8185,854.8,-30,81.32, -,9.295994
259.01,308.6846,854.9,-33,81.32, -,9.295994
259.06,305.5529,855,-33,81.32, -,9.295994
259.11,302.4215,855.1,-33,81.32, -,9.295994
259.16,302.4215,855.1,-33,81.32, -,9.295994
259.21,302.4215,855.1,-33,81.32, -,9.295994
259.26,302.4215,855.1,-33,81.32, -,9.295994
259.31,299.2885,855.2,-33,81.32, -,9.295994
259.36,299.2885,855.2,-30,81.32, -,9.295994
259.41,296.1577,855.3,-33,81.32, -,9.295994
259.46,293.0252,855.4,-33,81.32, -,9.295994
259.51,293.0252,855.4,-33,81.5, -,9.315441
259.56,293.0252,855.4,-30,81.5, -,9.315441
259.61,289.895,855.5,-30,81.5, -,9.315441
259.66,289.895,855.5,-30,81.5, -,9.315441
259.71,289.895,855.5,-27,81.5, -,9.315441
259.76,286.765,855.6,-30,81.5, -,9.315441
259.81,286.765,855.6,-27,81.5, -,9.315441
259.86,286.765,855.6,-24,81.5, -,9.315441
259.91,283.6335,855.7,-27,81.5, -,9.315441
259.96,280.5042,855.8,-27,81.5, -,9.315441
260.01,280.5042,855.8,-30,81.5, -,9.315441
260.06,277.3732,855.9,-30,81.5, -,9.315441
260.11,277.3732,855.9,-27,81.5, -,9.315441
260.16,274.2445,856,-27,81.5, -,9.315441
260.21,274.2445,856,-27,81.5, -,9.315441
260.26,271.116,856.1,-30,81.5, -,9.315441
260.31,271.116,856.1,-30,81.5, -,9.315441
260.36,267.986,856.2,-30,81.5, -,9.315441
260.41,267.986,856.2,-30,81.5, -,9.315441
260.46,267.986,856.2,-27,81.5, -,9.315441
260.51,264.8581,856.3,-27,81.5, -,9.315441
260.56,261.7286,856.4,-30,81.32, -,9.315441
260.61,258.6013,856.5,-33,81.32, -,9.315441
260.66,258.6013,856.5,-30,81.32, -,9.315441
260.71,255.4744,856.6,-33,81.32, -,9.315441
260.76,255.4744,856.6,-33,81.32, -,9.315441
260.81,255.4744,856.6,-30,81.32, -,9.315441
260.86,252.3458,856.7,-33,81.32, -,9.315441
260.91,249.2194,856.8,-36,81.32, -,9.315441
260.96,249.2194,856.8,-33,81.32, -,9.315441
261.01,246.0914,856.9,-33,81.32, -,9.315441
261.06,246.0914,856.9,-33,81.32, -,9.315441
261.11,242.9656,857,-33,81.32, -,9.315441
261.16,242.9656,857,-33,81.32, -,9.315441
261.21,242.9656,857,-30,81.32, -,9.315441
261.26,239.8401,857.1,-33,81.32, -,9.315441
261.31,239.8401,857.1,-30,81.32, -,9.315441
261.36,236.713,857.2,-33,81.32, -,9.315441
261.41,236.713,857.2,-30,81.32, -,9.315441
261.46,233.5881,857.3,-32.95238,81.32, -,9.315441
261.51,230.4616,857.4,-35.95238,81.5, -,9.315441
261.56,230.4616,857.4,-32.95238,81.5, -,9.315441
261.61,227.3373,857.5,-32.90476,81.5, -,9.315441
261.66,227.3373,857.5,-29.90476,81.5, -,9.315441
261.71,224.2133,857.6,-32.85714,81.5, -,9.315441
261.76,224.2133,857.6,-29.85714,81.5, -,9.315441
261.81,224.2133,857.6,-29.85714,81.5, -,9.315441
261.86,224.2133,857.6,-29.85714,81.5, -,9.315441
261.91,221.0877,857.7,-29.85714,81.5, -,9.315441
261.96,217.9642,857.8,-29.80952,81.5, -,9.315441
262.01,217.9642,857.8,-29.80952,81.5, -,9.315441
262.06,217.9642,857.8,-26.80952,81.5, -,9.315441
262.11,214.8392,857.9,-29.80952,81.5, -,9.315441
262.16,214.8392,857.9,-26.80952,81.5, -,9.315441
262.21,211.7164,858,-29.76191,81.5, -,9.315441
262.26,208.5938,858.1,-32.71429,81.5, -,9.315441
262.31,205.4697,858.2,-32.66667,81.5, -,9.315441
262.36,205.4697,858.2,-32.66667,81.5, -,9.315441
262.41,205.4697,858.2,-29.66667,81.5, -,9.315441
262.46,205.4697,858.2,-29.66667,81.5, -,9.315441
262.51,202.3477,858.3,-29.66667,81.5, -,9.315441
262.56,199.2241,858.4,-29.61905,81.32, -,9.315441
262.61,199.2241,858.4,-29.61905,81.32, -,9.315441
262.66,199.2241,858.4,-26.66667,81.32, -,9.315441
262.71,199.2241,858.4,-26.66667,81.32, -,9.315441
262.76,196.1028,858.5,-26.66667,81.32, -,9.315441
262.81,192.9817,858.6,-29.61905,81.32, -,9.315441
262.86,189.859,858.7,-32.57143,81.32, -,9.315441
262.91,186.7385,858.8,-35.52381,81.32, -,9.315441
262.96,186.7385,858.8,-32.52381,81.32, -,9.315441
263.01,186.7385,858.8,-29.57143,81.32, -,9.315441
263.06,186.7385,858.8,-29.57143,81.32, -,9.315441
263.11,183.6164,858.9,-32.52381,81.32, -,9.315441
263.16,183.6164,858.9,-29.52381,81.32, -,9.315441
263.21,183.6164,858.9,-29.52381,81.32, -,9.315441
263.26,180.4966,859,-29.52381,81.32, -,9.315441
263.31,177.377,859.1,-29.52381,81.32, -,9.315441
263.36,177.377,859.1,-26.57143,81.32, -,9.315441
263.41,174.2557,859.2,-29.52381,81.32, -,9.315441
263.46,171.1367,859.3,-32.47619,81.32, -,9.315441
263.51,171.1367,859.3,-32.47619,81.32, -,9.295994
263.56,168.0161,859.4,-32.47619,81.32, -,9.295994
263.61,164.8977,859.5,-32.47619,81.32, -,9.295994
263.66,161.7795,859.6,-35.42857,81.32, -,9.295994
263.71,161.7795,859.6,-35.42857,81.32, -,9.295994
263.76,161.7795,859.6,-35.42857,81.32, -,9.295994
263.81,158.6598,859.7,-35.42857,81.32, -,9.295994
263.86,158.6598,859.7,-32.47619,81.32, -,9.295994
263.91,155.5423,859.8,-32.47619,81.32, -,9.295994
263.96,155.5423,859.8,-29.52381,81.32, -,9.295994
264.01,152.4231,859.9,-32.47619,81.32, -,9.295994
264.06,152.4231,859.9,-32.47619,81.32, -,9.295994
264.11,149.3062,860,-35.42857,81.32, -,9.295994
264.16,146.1895,860.1,-35.42857,81.32, -,9.295994
264.21,146.1895,860.1,-35.42857,81.32, -,9.295994
264.26,143.0712,860.2,-38.38095,81.32, -,9.295994
264.31,143.0712,860.2,-35.42857,81.32, -,9.295994
264.36,143.0712,860.2,-32.47619,81.32, -,9.295994
264.41,139.9551,860.3,-35.42857,81.32, -,9.295994
264.46,139.9551,860.3,-32.47619,81.32, -,9.295994
264.51,139.9551,860.3,-29.52381,81.32, -,9.295994
264.56,136.8374,860.4,-32.47619,81.32, -,9.315441
264.61,136.8374,860.4,-29.52381,81.32, -,9.315441
264.66,133.722,860.5,-29.52381,81.32, -,9.315441
264.71,133.722,860.5,-26.57143,81.32, -,9.315441
264.76,130.6068,860.6,-29.52381,81.32, -,9.315441
264.81,127.49,860.7,-32.47619,81.32, -,9.315441
264.86,124.3754,860.8,-32.47619,81.32, -,9.315441
264.91,124.3754,860.8,-32.47619,81.32, -,9.315441
264.96,124.3754,860.8,-29.52381,81.32, -,9.315441
265.01,121.2591,860.9,-32.47619,81.32, -,9.315441
265.06,118.1451,861,-32.47619,81.32, -,9.315441
265.11,118.1451,861,-32.47619,81.32, -,9.315441
265.16,118.1451,861,-29.52381,81.32, -,9.315441
265.21,118.1451,861,-26.57143,81.32, -,9.315441
265.26,115.0314,861.1,-29.52381,81.32, -,9.315441
265.31,115.0314,861.1,-26.57143,81.32, -,9.315441
265.36,111.916,861.2,-29.52381,81.32, -,9.315441
265.41,111.916,861.2,-29.52381,81.32, -,9.315441
265.46,108.8029,861.3,-29.52381,81.32, -,9.315441
265.51,108.8029,861.3,-29.52381,81.32, -,9.315441
265.56,105.6881,861.4,-32.47619,81.32, -,9.315441
265.61,102.5756,861.5,-32.47619,81.32, -,9.315441
265.66,102.5756,861.5,-32.47619,81.32, -,9.315441
265.71,102.5756,861.5,-29.52381,81.32, -,9.315441
265.76,99.46331,861.6,-32.47619,81.32, -,9.315441
265.81,99.46331,861.6,-29.52381,81.32, -,9.315441
265.86,99.46331,861.6,-26.57143,81.32, -,9.315441
265.91,99.46331,861.6,-23.61905,81.32, -,9.315441
265.96,99.46331,861.6,-23.61905,81.32, -,9.315441
266.01,96.34943,861.7,-26.57143,81.32, -,9.315441
266.06,93.23775,861.8,-26.57143,81.32, -,9.315441
266.11,90.12446,861.9,-26.57143,81.32, -,9.315441
266.16,87.01336,862,-29.52381,81.32, -,9.315441
266.21,87.01336,862,-29.52381,81.32, -,9.315441
266.26,83.90255,862.1,-32.47619,81.32, -,9.315441
266.31,80.79014,862.2,-32.47619,81.32, -,9.315441
266.36,77.67992,862.3,-35.42857,81.32, -,9.315441
266.41,77.67992,862.3,-32.47619,81.32, -,9.315441
266.46,77.67992,862.3,-32.47619,81.32, -,9.315441
266.51,74.56808,862.4,-32.47619,81.32, -,9.315441
266.56,74.56808,862.4,-32.47619,81.32, -,9.295994
266.61,74.56808,862.4,-29.52381,81.32, -,9.295994
266.66,71.45845,862.5,-29.52381,81.32, -,9.295994
266.71,68.34911,862.6,-32.47619,81.32, -,9.295994
266.76,68.34911,862.6,-32.47619,81.32, -,9.295994
266.81,65.23815,862.7,-32.47619,81.32, -,9.295994
266.86,65.23815,862.7,-32.47619,81.32, -,9.295994
266.91,62.12939,862.8,-35.42857,81.32, -,9.295994
266.96,59.01902,862.9,-38.38095,81.32, -,9.295994
267.01,55.91084,863,-41.33333,81.32, -,9.295994
267.06,55.91084,863,-38.38095,81.32, -,9.295994
267.11,55.91084,863,-35.42857,81.32, -,9.295994
267.16,52.80295,863.1,-35.42857,81.32, -,9.295994
267.21,52.80295,863.1,-32.47619,81.32, -,9.295994
267.26,49.69345,863.2,-35.42857,81.32, -,9.295994
267.31,49.69345,863.2,-32.47619,81.32, -,9.295994
267.36,46.58615,863.3,-32.47619,81.32, -,9.295994
267.41,46.58615,863.3,-29.52381,81.32, -,9.295994
267.46,43.47724,863.4,-32.47619,81.32, -,9.295994
267.51,40.37052,863.5,-35.42857,81.32, -,9.295994
267.56,40.37052,863.5,-32.47619,81.32, -,9.295994
267.61,37.26409,863.6,-35.42857,81.32, -,9.295994
267.66,37.26409,863.6,-35.42857,81.32, -,9.295994
